TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,103066,19,17,0,1,1,3,84,4,0,1,1,2,5642,17043,1,2,0,1,1,0.33099999999999996,0.19999999999999998,2,0,4,0.39999999999999997,15,1,0.5
0,103112,11,10,0,1,1,0,159,56,0,0,0,4,4531,25163,9,0,0,1,1,0.18009999999999998,0.44439999999999996,0,0,0,0.44439999999999996,3,0,0
1,103123,0,0,0,4,0,8,36,3,1,2,4,5,28526,36561,5,2,0,3,5,0.7801999999999999,0.5,2,1,2,0.625,1,2,0.7999999999999999
1,103155,2,2,0,3,5,6,32,5,0,5,10,8,13163,19487,12,0,0,4,5,0.6755,0.5713999999999999,3,0,2,0.5713999999999999,2,2,1.25
0,103168,13,1,0,6,0,12,126,6,0,1,2,2,0,0,6,4,3,,,0,0.2727,0,4,6,0.1818,8,4,1
0,103203,1,1,0,3,3,0,95,13,0,0,8,5,2035,6607,11,0,0,1,1,0.308,0.5,0,0,3,0.3571,0,0,1.5999999999999999
0,103358,0,0,0,0,24,0,17,17,0,0,1,1,6326,8732,1,0,0,0,1,0.7244999999999999,1,0,0,0,1,0,0,1
0,103393,3,1,0,1,4,1,199,7,0,2,6,9,24748,41098,12,1,0,2,5,0.6022,0.5263,2,0,4,0.47369999999999995,0,1,0.6667
1,103431,1,0,1,4,0,2,145,13,0,0,1,3,13067,14315,7,14,3,3,3,0.9128,0.0909,0,3,14,0.1364,3,3,0.3333
1,103445,0,0,0,2,1,3,121,20,0,0,1,9,5290,18097,20,0,0,1,1,0.29229999999999995,0.40909999999999996,3,0,0,0.40909999999999996,0,0,0.11109999999999999
1,103449,2,2,0,0,23,0,85,17,0,0,2,3,7975,10500,4,0,0,1,2,0.7595,0.75,0,0,0,0.75,1,0,0.6667
0,103462,0,0,0,4,0,7,175,3,1,4,10,14,38153,47462,26,0,0,6,9,0.8039,0.6537999999999999,0,0,6,0.5385,0,0,0.7142999999999999
0,103607,0,0,0,3,2,2,168,13,0,0,8,11,48214,64170,27,0,0,7,7,0.7513,0.375,3,0,0,0.3438,0,0,0.7273
0,103645,6,3,0,7,0,1,8,7,0,2,2,2,624,900,2,0,0,1,2,0.6932999999999999,1,0,0,0,1,0,0,1
1,103689,1,0,1,5,1,7,71,7,0,2,6,9,29100,36910,14,1,0,5,7,0.7884,0.625,1,0,1,0.5625,0,0,0.6667
1,103755,0,0,0,4,0,4,313,34,0,0,0,12,29066,59630,12,14,9,8,10,0.4874,0,3,10,15,0.44439999999999996,10,11,0
0,103795,1,1,0,6,1,6,148,3,1,2,5,3,1120,1256,4,2,1,1,2,0.8916999999999999,0.19999999999999998,2,1,3,0.3,2,2,1.6666999999999998
1,103867,0,0,0,5,0,3,117,61,0,0,0,1,,,1,1,0,,,,0,2,0,2,0.3333,0,1,0
0,103910,0,0,0,1,1,2,342,14,0,0,2,8,24356,32793,16,2,2,1,5,0.7426999999999999,0.5556,0,2,3,0.44439999999999996,2,2,0.25
0,103932,2,0,1,2,6,3,127,4,0,1,2,1,0,0,6,7,2,,,0,0.28569999999999995,0,2,7,0.07139999999999999,2,2,2
1,104007,2,1,0,0,13,1,106,14,0,0,2,2,836,882,3,2,0,1,1,0.9478,0,3,1,3,0.25,3,3,1
0,104013,1,0,0,3,1,3,227,2,2,4,6,12,32124,59751,21,0,0,5,5,0.5376,0.625,0,0,0,0.5,0,0,0.5
1,104039,0,0,0,0,11,0,177,11,0,2,2,9,28161,38034,17,2,0,3,3,0.7404,0.5263,2,0,2,0.47369999999999995,0,1,0.22219999999999998
0,104129,18,18,0,8,0,11,150,3,1,1,2,12,33384,53186,20,1,1,7,9,0.6276999999999999,0.3333,3,2,6,0.5,19,4,0.1667
0,104135,0,0,0,0,8,2,105,13,0,0,4,7,4530,11862,8,3,2,3,4,0.38189999999999996,0.0909,3,4,5,0.6364,4,5,0.5713999999999999
0,104169,0,0,0,0,,0,96,11,0,1,1,1,4417,5000,3,0,0,1,1,0.8834,0.3333,0,0,0,0.3333,0,0,1
0,104191,1,0,1,1,1,0,106,31,0,0,0,1,0,0,3,4,1,0,0,0,0.1429,0,1,4,0.1429,1,1,0
1,104250,1,0,1,0,7,0,123,5,0,2,3,5,22826,25750,9,11,2,4,4,0.8864,0.25,0,2,13,0.25,2,2,0.6
0,104284,1,0,1,8,1,7,308,4,0,4,5,11,32031,40339,18,10,5,5,6,0.7939999999999999,0.5160999999999999,0,5,13,0.35479999999999995,5,5,0.45449999999999996
0,104308,0,0,0,7,0,9,130,2,2,3,3,5,18599,32798,7,0,0,1,3,0.5670999999999999,0.44439999999999996,0,1,1,0.5556,1,1,0.6
0,104352,0,0,0,1,6,2,163,5,0,1,3,7,24016,45076,13,0,0,3,3,0.5327999999999999,0.7333,0,0,0,0.46669999999999995,0,0,0.4286
0,104353,0,0,0,0,,0,98,5,0,5,7,8,26436,29898,13,0,0,5,5,0.8842,0.6154,2,0,1,0.6154,0,1,0.875
0,104356,0,0,0,0,14,3,150,3,1,1,5,5,5967,9457,5,0,0,1,3,0.6309999999999999,0.4286,1,0,1,0.7142999999999999,0,0,1
0,104361,0,0,0,2,5,0,108,6,0,4,6,14,20976,75638,29,0,0,1,2,0.2773,0.7,0,1,1,0.46669999999999995,1,1,0.4286
0,104388,0,0,0,0,7,1,67,3,2,3,4,9,4287,7553,15,0,0,2,3,0.5676,0.75,1,0,1,0.5625,0,0,0.44439999999999996
0,104405,0,0,0,0,24,1,157,23,0,0,2,6,1218,4003,20,0,0,1,2,0.30429999999999996,0.619,0,0,0,0.28569999999999995,0,0,0.3333
0,104526,3,1,0,6,1,7,320,16,0,0,1,2,42067,47828,10,2,0,1,1,0.8795,0.2143,2,0,4,0.1429,0,1,0.5
0,104564,1,1,0,11,1,1,97,5,0,2,3,13,12735,17805,19,4,4,3,5,0.7152,0.5769,2,4,5,0.5,4,5,0.23079999999999998
0,104631,0,0,0,3,2,2,202,4,0,1,1,3,13245,22849,5,5,0,2,2,0.5797,0.2727,0,0,6,0.2727,0,0,0.3333
0,104666,4,3,0,1,0,2,16,16,0,0,1,1,769,860,1,0,0,1,1,0.8942,1,0,0,0,1,0,0,1
1,104673,0,0,0,5,0,1,248,7,0,1,2,8,16784,23803,14,0,0,2,5,0.7051,0.3333,3,0,2,0.5333,0,2,0.25
0,104693,1,0,0,2,1,1,83,5,0,4,5,5,2988,3292,7,2,0,4,4,0.9077,0.6667,0,0,2,0.5556,1,0,1
0,104743,1,1,0,15,0,9,53,2,1,2,3,3,28226,30965,3,1,0,1,2,0.9115,0.6,0,0,1,0.6,1,0,1
0,104785,2,0,0,6,1,6,121,11,0,1,4,13,1699,40984,21,0,0,0,0,0.041499999999999995,0.7391,1,0,0,0.5651999999999999,2,0,0.3077
0,104789,0,0,0,2,0,1,49,15,0,0,4,9,8304,13445,9,0,0,2,4,0.6175999999999999,0.7273,0,1,1,0.8181999999999999,1,1,0.44439999999999996
0,104794,0,0,0,5,1,2,232,3,1,2,3,9,29669,31074,23,3,0,7,7,0.9548,0.6206999999999999,0,0,12,0.31029999999999996,0,0,0.3333
0,104808,0,0,0,0,24,0,209,2,1,2,5,9,21780,48516,15,0,0,0,2,0.44889999999999997,0.47369999999999995,0,0,0,0.47369999999999995,0,0,0.5556
0,104950,4,1,0,1,4,3,112,6,0,1,2,3,9292,13361,4,0,0,1,2,0.6954999999999999,0.5,2,0,1,0.75,0,1,0.6667
0,104997,1,1,0,5,1,4,141,11,0,1,2,11,19814,23557,23,0,0,6,8,0.8411,0.5,2,1,3,0.4231,1,2,0.1818
0,105036,0,0,0,5,1,3,227,25,0,0,0,7,12979,40422,21,2,0,2,2,0.3211,0.3846,0,1,2,0.2692,1,1,0
0,105047,3,0,1,0,,0,75,5,0,2,2,4,796,8383,5,5,2,1,1,0.09499999999999999,0.5,0,2,6,0.39999999999999997,3,2,0.5
0,105063,0,0,0,4,3,11,195,5,0,3,9,13,51979,74010,20,4,4,7,7,0.7022999999999999,0.6537999999999999,0,4,5,0.5,4,4,0.6922999999999999
0,105096,1,1,0,3,2,3,99,2,1,1,3,8,26293,36422,11,0,0,4,6,0.7219,0.5333,2,0,1,0.5333,1,1,0.375
1,105160,3,2,1,4,2,1,62,6,0,3,3,6,27238,37006,7,3,0,3,4,0.736,0.6,0,0,3,0.6,2,0,0.5
0,105220,11,11,0,18,0,23,65,3,1,5,12,4,5418,6264,22,1,1,3,4,0.8648999999999999,0.4643,0,1,1,0.1429,5,1,3
0,105270,1,1,0,2,2,3,150,5,0,1,3,7,19618,26443,13,3,0,4,6,0.7418999999999999,0.38889999999999997,1,0,4,0.38889999999999997,0,0,0.4286
0,105273,0,0,0,3,0,1,242,16,0,0,3,12,13751,45402,20,0,0,2,2,0.30289999999999995,0.7273,0,0,0,0.5455,0,0,0.25
0,105373,0,0,0,0,22,0,155,2,1,1,4,9,6997,22048,14,0,0,3,5,0.31739999999999996,0.375,3,1,3,0.5625,1,2,0.44439999999999996
0,105383,0,0,0,4,1,4,264,4,0,3,5,15,62980,109758,32,0,0,3,4,0.5738,0.5135,0,0,0,0.4054,0,0,0.3333
0,105385,0,0,0,8,1,20,280,2,1,3,4,7,5723,11135,13,3,3,1,1,0.5139999999999999,0.4118,0,3,5,0.4118,3,3,0.5713999999999999
0,105437,0,0,0,2,1,2,285,11,0,1,3,12,51687,65796,19,0,0,8,8,0.7856,0.7142999999999999,0,0,0,0.5713999999999999,0,0,0.25
0,105481,0,0,0,5,1,15,213,4,0,3,10,16,22710,47830,32,0,0,3,7,0.4748,0.5882,0,0,1,0.47059999999999996,0,0,0.625
0,105509,0,0,0,3,0,1,227,10,0,1,3,8,3914,36080,12,0,0,0,0,0.1085,0.6922999999999999,2,0,1,0.6154,0,1,0.375
0,105525,0,0,0,1,2,3,317,7,0,1,8,21,54218,132032,35,0,0,2,5,0.41059999999999997,0.7104999999999999,0,0,0,0.5526,0,0,0.38099999999999995
0,105541,0,0,0,3,2,2,81,7,0,4,6,13,43961,49822,10,1,1,9,10,0.8824,0.5556,0,1,1,0.7222,1,1,0.46149999999999997
1,105661,2,1,0,3,0,2,413,12,0,1,4,4,1220,957,5,3,2,3,3,1.2748,0.1667,0,5,8,0.3333,5,5,1
0,105698,0,0,0,3,2,2,186,10,0,1,2,10,20574,40008,17,0,0,1,3,0.5142,0.5263,0,0,1,0.5263,0,0,0.19999999999999998
0,105720,2,2,0,2,1,3,82,5,0,1,2,4,3370,5436,6,1,1,3,3,0.6198999999999999,0.28569999999999995,0,1,2,0.5713999999999999,1,1,0.5
0,105787,0,0,0,5,0,7,309,5,0,5,10,18,39692,53401,38,0,0,8,9,0.7433,0.625,2,0,1,0.44999999999999996,0,1,0.5556
1,105796,1,1,0,5,3,1,260,17,0,0,2,13,34806,51713,26,0,0,4,6,0.6730999999999999,0.32139999999999996,3,0,4,0.4643,1,3,0.1538
0,105807,1,0,0,4,1,0,103,2,2,4,5,10,13122,24422,10,3,2,3,3,0.5373,0.2941,0,3,5,0.5882,4,3,0.5
1,105941,9,9,0,2,1,12,109,16,0,0,1,1,0,0,9,0,0,,,0,0.44439999999999996,0,0,1,0.11109999999999999,5,0,1
0,106073,2,0,1,4,1,3,117,2,2,4,4,10,14501,26908,8,11,2,6,7,0.5388999999999999,0.26089999999999997,0,2,11,0.43479999999999996,2,2,0.39999999999999997
0,106075,0,0,0,1,0,2,353,9,0,1,3,15,29328,45145,25,1,0,7,9,0.6496,0.7406999999999999,2,0,2,0.5556,0,1,0.19999999999999998
0,106114,0,0,0,6,1,0,215,13,0,0,2,13,26850,41610,26,0,0,4,5,0.6453,0.6551999999999999,1,0,1,0.4483,0,0,0.1538
0,106116,0,0,0,0,,0,78,2,1,5,11,19,27022,83182,20,0,0,2,4,0.32489999999999997,0.9523999999999999,0,0,0,0.9047999999999999,0,0,0.5789
0,106123,0,0,0,0,,0,102,41,0,0,0,4,6882,14221,8,0,0,1,1,0.4839,0.5,0,0,1,0.5,0,0,0
1,106255,0,0,0,6,2,4,126,2,1,4,7,18,42876,70576,26,0,0,5,5,0.6074999999999999,0.6667,0,0,1,0.5455,0,0,0.38889999999999997
0,106347,0,0,0,0,8,0,245,13,0,0,3,9,20053,23872,20,2,1,4,5,0.84,0.39999999999999997,1,2,5,0.36,2,2,0.3333
1,106369,3,2,1,3,1,3,121,9,0,1,2,2,94,94,2,7,4,1,1,1,0.0909,0,4,7,0.1818,6,4,1
0,106414,1,0,1,10,1,5,120,13,0,0,2,5,3612,6406,8,9,9,2,3,0.5638,0.47059999999999996,0,9,9,0.2941,9,9,0.39999999999999997
0,106435,15,9,1,4,1,1,79,3,1,1,1,1,150,350,2,1,0,0,0,0.4286,0,0,0,2,0.25,4,0,1
0,106436,1,0,1,4,1,3,338,6,0,1,3,6,3406,2278,6,4,3,1,3,1.4951999999999999,0.6,0,3,4,0.6,3,3,0.5
0,106479,0,0,0,3,1,1,228,11,0,1,3,7,27565,32150,6,1,1,1,1,0.8573999999999999,0.7142999999999999,2,1,2,1,1,2,0.4286
0,106482,1,1,0,3,0,2,133,8,0,1,6,8,6518,8594,13,0,0,4,5,0.7584,0.6154,1,0,0,0.6154,1,0,0.75
0,106496,1,1,0,1,4,0,221,6,0,2,3,18,12722,17132,26,0,0,5,7,0.7425999999999999,0.5667,3,0,4,0.6,1,0,0.1667
0,106564,2,2,0,6,1,5,301,9,0,1,2,6,32880,35657,11,0,0,4,4,0.9220999999999999,0.41669999999999996,1,1,3,0.5,2,1,0.3333
0,106635,1,1,0,0,,0,300,217,0,0,0,1,,,2,0,0,,,,0.3333,2,0,1,0.3333,1,1,0
0,106649,0,0,0,3,0,2,528,15,0,0,5,13,22084,68973,19,0,0,2,2,0.3202,0.619,0,0,0,0.619,0,0,0.3846
1,106695,3,1,1,2,0,3,125,21,0,0,1,3,10579,32335,4,4,1,0,0,0.3272,0.22219999999999998,2,1,7,0.3333,2,2,0.3333
0,106721,1,1,0,0,11,1,108,10,0,1,1,2,0,1000,2,0,0,,,0,1,0,0,0,1,1,0,0.5
0,106731,0,0,0,2,3,0,179,3,1,3,5,10,17028,24397,25,0,0,3,3,0.698,0.5185,0,0,0,0.37039999999999995,0,0,0.5
0,106793,0,0,0,1,0,6,52,2,1,4,4,5,10554,13070,6,0,0,2,3,0.8075,0.5556,0,0,0,0.5556,0,0,0.7999999999999999
0,106844,0,0,0,1,2,1,135,3,1,2,4,10,21242,45880,21,0,0,2,3,0.46299999999999997,0.5651999999999999,0,0,0,0.43479999999999996,0,0,0.39999999999999997
0,106903,0,0,0,3,1,2,80,9,0,1,2,9,17705,20772,15,0,0,6,7,0.8523,0.3125,3,0,0,0.5625,0,0,0.22219999999999998
0,106908,2,0,0,9,1,5,229,11,0,1,2,5,9376,16126,10,4,4,0,2,0.5813999999999999,0.46669999999999995,1,4,5,0.3333,6,4,0.39999999999999997
0,106920,0,0,0,7,1,6,288,3,1,4,9,19,42831,80691,30,0,0,3,7,0.5307999999999999,0.7742,0,0,0,0.6128999999999999,0,0,0.47369999999999995
0,107020,1,1,0,2,1,4,360,5,0,1,2,3,12088,27424,10,0,0,1,1,0.44079999999999997,0.2727,3,1,2,0.2727,2,1,0.6667
1,107057,0,0,1,1,0,1,215,131,0,0,0,2,,,1,2,1,,,,0.3333,0,1,2,0.6667,1,1,0
1,107058,4,2,0,4,1,5,112,7,0,2,3,8,36653,42598,10,9,6,3,3,0.8603999999999999,0.19999999999999998,3,6,11,0.39999999999999997,8,7,0.375
1,107106,0,0,0,0,7,0,123,12,0,2,7,9,11881,12939,14,1,0,7,7,0.9181999999999999,0.4211,3,1,4,0.47369999999999995,1,4,0.7777999999999999
0,107117,0,0,0,2,1,2,247,2,1,2,5,7,19220,38302,9,0,0,1,3,0.5017999999999999,0.7999999999999999,0,0,0,0.7,0,0,0.7142999999999999
0,107134,0,0,0,7,1,7,143,3,1,6,7,15,49692,92578,24,0,0,7,9,0.5367999999999999,0.6295999999999999,0,0,0,0.5556,0,0,0.46669999999999995
0,107150,0,0,0,2,1,3,396,8,0,3,4,12,18746,86434,22,0,0,2,3,0.21689999999999998,0.5,0,0,0,0.5,0,0,0.3333
0,107209,1,0,0,3,0,1,169,5,0,2,5,11,25658,28252,27,0,0,7,8,0.9081999999999999,0.5713999999999999,0,0,1,0.39289999999999997,0,0,0.45449999999999996
0,107219,1,1,0,5,0,0,137,1,1,3,5,7,427,2617,10,0,0,0,1,0.16319999999999998,0.8332999999999999,0,0,1,0.5832999999999999,1,0,0.7142999999999999
0,107306,1,1,1,2,1,4,155,40,0,0,0,2,4132,10573,3,4,1,0,0,0.3908,0.4286,0,1,4,0.28569999999999995,1,1,0
1,107307,0,0,0,6,0,8,228,3,1,5,9,8,25126,26200,20,0,0,5,6,0.959,0.47829999999999995,0,0,1,0.3478,0,0,1.125
0,107309,12,12,0,1,2,2,63,1,1,1,3,5,26131,24224,2,3,3,4,5,1.0787,0.1667,0,4,4,0.8332999999999999,16,4,0.6
0,107341,2,0,0,3,2,0,151,3,1,2,2,5,1052,2145,7,1,1,1,2,0.49039999999999995,0.625,0,1,1,0.625,2,1,0.39999999999999997
0,107365,1,0,0,1,2,7,112,2,1,2,8,10,11097,25462,13,5,1,4,4,0.43579999999999997,0.5713999999999999,0,1,5,0.47619999999999996,1,1,0.7999999999999999
0,107415,0,0,0,0,16,0,259,6,0,1,3,8,42675,51079,13,0,0,6,7,0.8354999999999999,0.6922999999999999,0,0,0,0.6154,0,0,0.375
0,107484,1,0,1,3,2,6,35,13,0,0,2,2,133,2258,3,0,0,0,0,0.058899999999999994,0.6667,0,0,0,0.6667,0,0,1
0,107534,1,1,0,3,1,2,129,21,0,0,1,3,2645,17033,3,0,0,0,0,0.1553,0.75,0,0,0,0.75,1,0,0.3333
1,107591,0,0,0,3,1,5,190,1,2,5,6,9,3491,14145,12,0,0,4,4,0.2468,0.5,1,0,2,0.6428999999999999,0,0,0.6667
0,107598,1,0,1,9,1,8,135,13,0,0,3,3,0,0,5,3,1,0,0,0,0.44439999999999996,0,1,5,0.3333,1,1,1
1,107681,0,0,0,6,1,10,111,23,0,0,1,3,11798,22533,8,1,1,0,2,0.5236,0.22219999999999998,0,1,1,0.3333,1,1,0.3333
0,107749,0,0,0,2,1,2,133,24,0,0,1,6,12224,25735,8,1,0,3,3,0.475,0.45449999999999996,2,1,3,0.5455,1,2,0.1667
0,107788,0,0,0,2,1,1,141,3,1,3,4,9,15190,16416,14,1,1,8,8,0.9252999999999999,0.6875,0,1,4,0.5625,1,1,0.44439999999999996
0,107913,1,1,0,0,11,1,86,11,0,1,1,1,4515,5877,3,1,0,1,1,0.7682,0.39999999999999997,0,0,2,0.19999999999999998,1,0,1
0,107948,1,0,1,14,2,12,163,5,0,4,6,8,23168,26978,11,7,1,7,7,0.8587999999999999,0.3333,0,1,8,0.38099999999999995,1,1,0.75
0,107972,2,1,1,20,1,21,175,14,0,0,3,10,48666,63222,8,11,5,5,8,0.7697999999999999,0.21739999999999998,2,5,12,0.43479999999999996,6,6,0.3
0,108052,0,0,0,3,0,1,181,18,0,0,5,18,79418,100311,19,0,0,12,14,0.7917,0.8181999999999999,0,0,0,0.8181999999999999,0,0,0.2778
1,108072,0,0,0,2,4,5,108,14,0,0,3,8,56746,70504,20,4,4,5,6,0.8049,0.25,0,4,12,0.3333,4,4,0.375
0,108078,0,0,1,1,2,2,36,32,0,0,0,2,0,61,3,2,2,,,0,0.5,0,2,3,0.3333,2,2,0
0,108180,1,0,1,2,1,7,269,8,0,2,4,4,4485,7284,5,1,0,1,2,0.6156999999999999,0.6667,0,0,1,0.6667,0,0,1
0,108198,4,2,0,1,6,0,100,16,0,0,1,1,9289,15924,2,0,0,0,1,0.5832999999999999,0,2,0,2,0.5,2,1,1
1,108208,0,0,0,8,1,8,167,15,0,0,1,11,71538,117361,21,3,1,3,6,0.6095999999999999,0.41379999999999995,3,1,5,0.37929999999999997,1,1,0.0909
0,108211,1,0,0,7,1,9,83,9,0,3,6,9,19562,21607,13,0,0,5,5,0.9054,0.8571,0,0,0,0.6428999999999999,0,0,0.6667
0,108263,3,0,0,0,11,2,441,10,0,2,4,8,36010,64014,19,0,0,1,1,0.5625,0.6,0,0,0,0.39999999999999997,1,0,0.5
0,108308,0,0,0,8,1,7,289,6,0,3,9,15,37838,54046,22,1,0,7,11,0.7001,0.5517,3,1,2,0.5172,1,2,0.6
0,108310,1,0,0,7,3,7,79,5,0,2,4,14,11987,20441,20,0,0,4,5,0.5863999999999999,0.5,1,0,0,0.5385,0,0,0.28569999999999995
0,108312,0,0,0,3,1,2,120,8,0,4,4,11,10694,23474,18,0,0,2,2,0.45559999999999995,0.47369999999999995,3,0,3,0.5789,0,2,0.3636
0,108316,3,3,0,0,8,3,281,10,0,1,3,5,6476,7074,13,0,0,4,4,0.9155,0.3846,1,0,1,0.3846,0,0,0.6
0,108406,0,0,0,5,1,5,195,24,0,0,1,4,7881,11083,10,0,0,1,3,0.7111,0.19999999999999998,1,2,2,0.39999999999999997,2,2,0.25
0,108452,0,0,0,3,0,4,154,2,1,2,3,11,16053,28568,23,1,0,3,4,0.5619,0.5357,3,0,6,0.39289999999999997,0,1,0.2727
1,108479,3,3,0,7,1,12,150,7,0,2,4,4,16255,17775,8,3,2,3,3,0.9145,0.3636,0,3,5,0.3636,5,3,1
0,108496,14,14,0,0,,0,80,32,0,0,0,1,0,0,5,0,0,,,0,0.39999999999999997,0,0,1,0.19999999999999998,5,0,0
1,108528,0,0,0,4,1,1,236,11,0,1,1,14,23297,87805,26,1,0,2,3,0.2653,0.5160999999999999,2,0,1,0.45159999999999995,0,1,0.07139999999999999
0,108577,0,0,0,2,1,5,141,6,0,2,5,9,9262,21823,20,0,1,5,5,0.4244,0.20829999999999999,3,1,3,0.375,1,2,0.5556
0,108631,3,2,1,2,2,9,212,5,0,2,7,5,12623,14646,19,14,0,2,3,0.8619,0.37139999999999995,0,1,19,0.1429,2,1,1.4
0,108704,1,1,0,1,1,1,213,30,0,0,0,,,,1,0,0,,,,0,2,0,2,,1,1,
0,108747,0,0,0,9,1,2,98,2,2,5,5,17,35557,37300,22,1,0,14,15,0.9532999999999999,0.3448,0,6,7,0.5861999999999999,6,6,0.2941
0,108791,1,0,0,4,1,7,187,3,2,3,8,13,55989,82246,24,0,0,6,9,0.6808,0.5172,0,0,5,0.4483,1,0,0.6154
0,108851,6,5,0,7,0,2,287,17,0,0,2,9,19735,34872,8,9,4,6,6,0.5659,0.47059999999999996,0,4,10,0.5294,7,4,0.22219999999999998
1,108860,0,0,0,1,2,2,156,38,0,0,0,2,1248,3144,2,4,2,1,1,0.3969,0,0,3,6,0.28569999999999995,3,3,0
0,108868,0,0,0,7,0,3,175,28,0,0,0,5,8450,12424,13,0,0,2,2,0.6800999999999999,0.4286,0,1,1,0.3571,1,1,0
0,108889,5,3,1,1,1,3,83,5,0,3,4,5,15175,19476,6,1,0,2,2,0.7791999999999999,0.7142999999999999,0,0,1,0.7142999999999999,3,0,0.7999999999999999
1,108899,12,12,0,1,6,0,95,95,0,0,0,1,819,936,,1,1,1,1,0.875,,8,1,1,1,13,1,0
1,109011,2,2,0,6,0,6,143,2,2,7,12,15,22423,34757,24,2,1,8,9,0.6450999999999999,0.5,3,2,5,0.5,4,4,0.7999999999999999
0,109040,0,0,0,5,1,9,97,2,2,6,7,9,7647,16174,13,1,0,1,1,0.4728,0.5,0,0,1,0.5,0,0,0.7777999999999999
1,109052,0,0,0,2,3,0,227,1,2,4,4,5,3104,3338,3,5,0,3,5,0.9299,0.2727,0,1,5,0.45449999999999996,1,1,0.7999999999999999
0,109184,1,0,1,1,2,5,129,9,0,1,6,5,22205,25741,10,9,0,2,3,0.8625999999999999,0.3636,0,0,9,0.22729999999999997,0,0,1.2
0,109289,1,1,0,3,1,0,306,2,1,1,1,2,150,350,4,0,0,0,0,0.4286,0.19999999999999998,0,0,1,0.39999999999999997,0,0,0.5
0,109320,2,1,1,9,0,8,224,3,1,3,5,5,20375,21851,7,7,0,3,4,0.9325,0.3571,0,0,8,0.3571,0,0,1
0,109359,0,0,0,0,,0,203,10,0,1,2,8,5998,8662,17,0,0,3,3,0.6923999999999999,0.6470999999999999,0,0,6,0.47059999999999996,0,0,0.25
0,109416,0,0,0,1,1,1,300,34,0,0,0,12,31129,41262,19,0,0,3,8,0.7544,0.6841999999999999,0,0,0,0.6315999999999999,0,0,0
0,109426,1,0,0,7,1,5,305,8,0,3,3,7,29345,54928,18,0,0,2,3,0.5341999999999999,0.26089999999999997,3,0,4,0.30429999999999996,0,0,0.4286
1,109478,0,0,0,3,5,0,96,4,0,10,13,14,28743,33030,24,0,0,8,11,0.8702,0.72,3,0,1,0.5599999999999999,0,0,0.9286
0,109591,0,0,0,4,1,3,229,9,0,1,3,9,592,14955,16,1,1,0,1,0.039599999999999996,0.6667,0,1,3,0.5,1,1,0.3333
0,109657,2,1,0,17,0,12,45,8,0,2,4,6,15731,23267,5,0,0,1,3,0.6760999999999999,0.39999999999999997,0,0,0,0.6,2,0,0.6667
0,109686,0,0,0,3,5,0,135,5,0,2,4,7,30609,33660,12,0,0,4,4,0.9094,0.5,0,0,1,0.5832999999999999,0,0,0.5713999999999999
0,109769,2,2,0,5,1,8,169,25,0,0,0,7,5601,8509,4,8,9,3,3,0.6581999999999999,0.1667,0,10,10,0.5832999999999999,12,10,0
1,109780,2,0,0,4,1,4,129,15,0,0,2,2,521,155,0,2,2,1,1,3.3613,0,0,2,2,0.5,2,2,1
1,109808,0,0,0,1,1,2,107,10,0,1,2,5,32509,49973,6,1,1,2,3,0.6505,0.5713999999999999,0,1,2,0.7142999999999999,1,1,0.39999999999999997
0,109819,0,0,0,4,0,5,89,12,0,1,4,10,23973,37124,17,0,0,3,7,0.6457999999999999,0.6315999999999999,0,0,1,0.5263,0,0,0.39999999999999997
0,109829,1,1,0,4,4,1,166,5,0,3,7,8,17401,21230,10,0,0,5,6,0.8196,0.5713999999999999,1,0,0,0.5713999999999999,1,0,0.875
0,109835,3,2,1,5,1,3,93,9,0,2,2,5,18105,20306,5,3,0,3,3,0.8916,0.625,0,0,3,0.625,1,0,0.39999999999999997
0,109874,2,0,1,3,1,2,103,13,0,0,1,4,16206,21936,3,7,3,2,3,0.7387999999999999,0.19999999999999998,0,3,7,0.39999999999999997,3,3,0.25
0,109894,0,0,0,0,9,0,342,342,0,0,0,1,1582,11500,2,0,0,0,0,0.13759999999999997,1,0,0,0,0.5,0,0,0
0,109967,1,1,0,4,1,1,202,5,0,1,2,10,23476,27839,15,1,0,4,4,0.8432999999999999,0.6667,0,0,1,0.5556,1,0,0.19999999999999998
1,109999,2,1,0,3,0,2,38,38,0,0,0,1,3641,11571,1,0,0,0,0,0.3147,0,0,0,0,1,0,0,0
1,110030,8,4,1,6,0,7,170,3,1,3,3,6,13175,14664,7,3,1,3,3,0.8985,0.3636,0,1,4,0.5455,3,1,0.5
0,110052,0,0,0,1,1,2,124,2,1,4,5,8,16718,24273,14,1,0,2,3,0.6887,0.20829999999999999,3,0,3,0.3333,0,0,0.625
0,110146,0,0,0,2,2,2,220,2,1,1,5,6,7520,10419,17,0,0,3,3,0.7218,0.35,0,0,0,0.3,0,0,0.8332999999999999
0,110237,0,0,0,3,1,1,325,7,0,3,6,12,15624,20471,24,1,0,6,7,0.7632,0.4643,2,0,1,0.4286,0,1,0.5
